Log file open, 01/26/23 14:36:31
[2023.01.26-13.36.32:997][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2'
[2023.01.26-13.36.32:997][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'AndroidClient'
[2023.01.26-13.36.32:997][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTCClient'
[2023.01.26-13.36.32:997][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXTClient'
[2023.01.26-13.36.32:997][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2Client'
[2023.01.26-13.36.32:997][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_Multi'
[2023.01.26-13.36.32:997][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_MultiClient'
[2023.01.26-13.36.33:022][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLens'
[2023.01.26-13.36.33:022][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLensClient'
[2023.01.26-13.36.33:029][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOS'
[2023.01.26-13.36.33:029][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOSClient'
[2023.01.26-13.36.33:033][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Linux'
[2023.01.26-13.36.33:033][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxEditor'
[2023.01.26-13.36.33:033][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxServer'
[2023.01.26-13.36.33:033][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxClient'
[2023.01.26-13.36.33:037][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64'
[2023.01.26-13.36.33:037][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Server'
[2023.01.26-13.36.33:037][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Client'
[2023.01.26-13.36.33:041][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOS'
[2023.01.26-13.36.33:041][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOSClient'
[2023.01.26-13.36.33:049][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Windows'
[2023.01.26-13.36.33:049][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsEditor'
[2023.01.26-13.36.33:049][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsServer'
[2023.01.26-13.36.33:049][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsClient'
[2023.01.26-13.36.33:049][  0]LogTargetPlatformManager: Display: Building Assets For WindowsEditor
[2023.01.26-13.36.33:050][  0]LogTargetPlatformManager: Unable to find audio format BINKA from hinted modules, loading all potential format modules to find it
[2023.01.26-13.36.33:053][  0]LogTargetPlatformManager: Loaded format module AudioFormatADPCM
[2023.01.26-13.36.33:053][  0]LogTargetPlatformManager:   ADPCM
[2023.01.26-13.36.33:053][  0]LogTargetPlatformManager:   PCM
[2023.01.26-13.36.33:057][  0]LogTargetPlatformManager: Loaded format module AudioFormatBink
[2023.01.26-13.36.33:057][  0]LogTargetPlatformManager:   BINKA
[2023.01.26-13.36.33:065][  0]LogAudioDebug: Display: Lib vorbis DLL was dynamically loaded.
[2023.01.26-13.36.33:065][  0]LogTargetPlatformManager: Loaded format module AudioFormatOgg
[2023.01.26-13.36.33:065][  0]LogTargetPlatformManager:   OGG
[2023.01.26-13.36.33:070][  0]LogTargetPlatformManager: Loaded format module AudioFormatOpus
[2023.01.26-13.36.33:070][  0]LogTargetPlatformManager:   OPUS
[2023.01.26-13.36.33:122][  0]LogTargetPlatformManager: Unable to find shader format SF_METAL from hinted modules, loading all potential format modules to find it
[2023.01.26-13.36.33:134][  0]LogTargetPlatformManager: Loaded format module MetalShaderFormat
[2023.01.26-13.36.33:134][  0]LogTargetPlatformManager:   SF_METAL
[2023.01.26-13.36.33:134][  0]LogTargetPlatformManager:   SF_METAL_MRT
[2023.01.26-13.36.33:134][  0]LogTargetPlatformManager:   SF_METAL_TVOS
[2023.01.26-13.36.33:134][  0]LogTargetPlatformManager:   SF_METAL_MRT_TVOS
[2023.01.26-13.36.33:134][  0]LogTargetPlatformManager:   SF_METAL_SM5
[2023.01.26-13.36.33:134][  0]LogTargetPlatformManager:   SF_METAL_MACES3_1
[2023.01.26-13.36.33:134][  0]LogTargetPlatformManager:   SF_METAL_MRT_MAC
[2023.01.26-13.36.33:134][  0]LogTargetPlatformManager: Loaded format module ShaderFormatD3D
[2023.01.26-13.36.33:134][  0]LogTargetPlatformManager:   PCD3D_SM6
[2023.01.26-13.36.33:134][  0]LogTargetPlatformManager:   PCD3D_SM5
[2023.01.26-13.36.33:134][  0]LogTargetPlatformManager:   PCD3D_ES31
[2023.01.26-13.36.33:134][  0]LogTargetPlatformManager:   D3D_ES3_1_HOLOLENS
[2023.01.26-13.36.33:134][  0]LogTargetPlatformManager: Loaded format module ShaderFormatOpenGL
[2023.01.26-13.36.33:134][  0]LogTargetPlatformManager:   GLSL_150_ES31
[2023.01.26-13.36.33:134][  0]LogTargetPlatformManager:   GLSL_ES3_1_ANDROID
[2023.01.26-13.36.33:147][  0]LogTargetPlatformManager: Loaded format module ShaderFormatVectorVM
[2023.01.26-13.36.33:147][  0]LogTargetPlatformManager:   VVM_1_0
[2023.01.26-13.36.33:147][  0]LogTargetPlatformManager: Loaded format module VulkanShaderFormat
[2023.01.26-13.36.33:147][  0]LogTargetPlatformManager:   SF_VULKAN_SM5
[2023.01.26-13.36.33:147][  0]LogTargetPlatformManager:   SF_VULKAN_ES31_ANDROID
[2023.01.26-13.36.33:147][  0]LogTargetPlatformManager:   SF_VULKAN_ES31
[2023.01.26-13.36.33:147][  0]LogTargetPlatformManager:   SF_VULKAN_SM5_ANDROID
[2023.01.26-13.36.33:147][  0]LogRendererCore: Ray tracing is disabled. Reason: disabled through project setting (r.RayTracing=0).
[2023.01.26-13.36.33:152][  0]LogDerivedDataCache: FDerivedDataBackendGraph: Pak pak cache file ../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/DerivedDataCache/DDC.ddp not found, will not use a pak cache.
[2023.01.26-13.36.33:152][  0]LogDerivedDataCache: Unable to find inner node Pak for hierarchy Hierarchy.
[2023.01.26-13.36.33:152][  0]LogDerivedDataCache: FDerivedDataBackendGraph: CompressedPak pak cache file ../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.01.26-13.36.33:152][  0]LogDerivedDataCache: Unable to find inner node CompressedPak for hierarchy Hierarchy.
[2023.01.26-13.36.33:177][  0]LogDerivedDataCache: Display: ../../../Engine/DerivedDataCache/Compressed.ddp: Opened pak cache for reading. (1433 MiB)
[2023.01.26-13.36.33:178][  0]LogDerivedDataCache: FDerivedDataBackendGraph: EnterprisePak pak cache file ../../../Enterprise/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.01.26-13.36.33:178][  0]LogDerivedDataCache: Unable to find inner node EnterprisePak for hierarchy Hierarchy.
[2023.01.26-13.36.33:190][  0]LogDerivedDataCache: Speed tests for C:/Users/oetom/AppData/Local/UnrealEngine/Common/DerivedDataCache took 0.01 seconds
[2023.01.26-13.36.33:191][  0]LogDerivedDataCache: Display: Performance to C:/Users/oetom/AppData/Local/UnrealEngine/Common/DerivedDataCache: Latency=0.04ms. RandomReadSpeed=206.99MBs, RandomWriteSpeed=129.95MBs. Assigned SpeedClass 'Local'
[2023.01.26-13.36.33:192][  0]LogDerivedDataCache: Using Local data cache path C:/Users/oetom/AppData/Local/UnrealEngine/Common/DerivedDataCache: Writable
[2023.01.26-13.36.33:192][  0]LogDerivedDataCache: Shared data cache path not found in *engine.ini, will not use an Shared cache.
[2023.01.26-13.36.33:192][  0]LogDerivedDataCache: Unable to find inner node Shared for hierarchy Hierarchy.
[2023.01.26-13.36.33:192][  0]LogVirtualization: Display: VirtualizationSystem name found in ini file: None
[2023.01.26-13.36.33:192][  0]LogVirtualization: Display: FNullVirtualizationSystem mounted, virtualization will be disabled
[2023.01.26-13.36.33:192][  0]LogShaderCompilers: Guid format shader working directory is -16 characters bigger than the processId version (../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Intermediate/Shaders/WorkingDirectory/36640/).
[2023.01.26-13.36.33:192][  0]LogShaderCompilers: Cleaned the shader compiler working directory 'C:/Users/oetom/AppData/Local/Temp/UnrealShaderWorkingDir/C7C06F9F4546D9CE511748AC172D5A9C/'.
[2023.01.26-13.36.33:193][  0]LogXGEController: Cannot use XGE Controller as Incredibuild is not installed on this machine.
[2023.01.26-13.36.33:193][  0]LogShaderCompilers: Display: Using Local Shader Compiler with 8 workers.
[2023.01.26-13.36.33:873][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2023.01.26-13.36.34:292][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2023.01.26-13.36.34:292][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.01.26-13.36.34:478][  0]LogInit: FStereoShaderAspects: --- StereoAspects begin ---
[2023.01.26-13.36.34:478][  0]LogInit: FStereoShaderAspects: Platform=PCD3D_SM6 (49)
[2023.01.26-13.36.34:478][  0]LogInit: FStereoShaderAspects: bInstancedStereo = 0
[2023.01.26-13.36.34:478][  0]LogInit: FStereoShaderAspects: bMobilePlatform = 0
[2023.01.26-13.36.34:478][  0]LogInit: FStereoShaderAspects: bMobilePostprocessing = 1
[2023.01.26-13.36.34:478][  0]LogInit: FStereoShaderAspects: bMobileMultiView = 0
[2023.01.26-13.36.34:478][  0]LogInit: FStereoShaderAspects: bMultiViewportCapable = 1
[2023.01.26-13.36.34:478][  0]LogInit: FStereoShaderAspects: bInstancedStereoNative = 0
[2023.01.26-13.36.34:478][  0]LogInit: FStereoShaderAspects: ---
[2023.01.26-13.36.34:478][  0]LogInit: FStereoShaderAspects: bMobileMultiViewCoreSupport = 0
[2023.01.26-13.36.34:478][  0]LogInit: FStereoShaderAspects: bMobileMultiViewNative = 0
[2023.01.26-13.36.34:478][  0]LogInit: FStereoShaderAspects: bMobileMultiViewFallback = 0
[2023.01.26-13.36.34:478][  0]LogInit: FStereoShaderAspects: ---
[2023.01.26-13.36.34:478][  0]LogInit: FStereoShaderAspects: bInstancedMultiViewportEnabled = 0
[2023.01.26-13.36.34:478][  0]LogInit: FStereoShaderAspects: bInstancedStereoEnabled = 0
[2023.01.26-13.36.34:478][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2023.01.26-13.36.34:478][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2023.01.26-13.36.34:623][  0]LogSlate: Using FreeType 2.10.0
[2023.01.26-13.36.34:625][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2023.01.26-13.36.34:666][  0]LogAssetRegistry: FAssetRegistry took 0.0096 seconds to start up
[2023.01.26-13.36.34:673][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2023.01.26-13.36.34:838][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2023.01.26-13.36.35:128][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2023.01.26-13.36.35:128][  0]LogDeviceProfileManager: Available device profiles:
[2023.01.26-13.36.35:128][  0]LogDeviceProfileManager: 	[00000A0F554D2800][00000A0F4D65D800 52] GlobalDefaults, 
[2023.01.26-13.36.35:128][  0]LogDeviceProfileManager: 	[00000A0F554D4C00][00000A0F4E420000 52] Windows, 
[2023.01.26-13.36.35:128][  0]LogDeviceProfileManager: 	[00000A0F554D4E00][00000A0F4E422800 52] WindowsEditor, 
[2023.01.26-13.36.35:128][  0]LogDeviceProfileManager: 	[00000A0F554D4000][00000A0F44DA0000 52] WindowsServer, 
[2023.01.26-13.36.35:128][  0]LogDeviceProfileManager: 	[00000A0F554D2C00][00000A0F5033C800 52] WindowsClient, 
[2023.01.26-13.36.35:128][  0]LogDeviceProfileManager: 	[00000A0F554D2400][00000A0F4D7C2800 52] IOS, 
[2023.01.26-13.36.35:128][  0]LogDeviceProfileManager: 	[00000A0F554D4800][00000A0F4E425000 52] iPadAir2, 
[2023.01.26-13.36.35:128][  0]LogDeviceProfileManager: 	[00000A0F554D5800][00000A0F558A0000 52] IPadPro, 
[2023.01.26-13.36.35:128][  0]LogDeviceProfileManager: 	[00000A0F554D5A00][00000A0F558A2800 52] iPadAir3, 
[2023.01.26-13.36.35:128][  0]LogDeviceProfileManager: 	[00000A0F554D5400][00000A0F558A7800 52] iPadAir4, 
[2023.01.26-13.36.35:128][  0]LogDeviceProfileManager: 	[00000A0F554D3200][00000A0F558AA000 52] iPadAir5, 
[2023.01.26-13.36.35:128][  0]LogDeviceProfileManager: 	[00000A0F554D4A00][00000A0F558AC800 52] iPadMini4, 
[2023.01.26-13.36.35:128][  0]LogDeviceProfileManager: 	[00000A0F554D5E00][00000A0F4D7C7800 52] iPadMini5, 
[2023.01.26-13.36.35:128][  0]LogDeviceProfileManager: 	[00000A0F554D3A00][00000A0F558A5000 52] iPadMini6, 
[2023.01.26-13.36.35:128][  0]LogDeviceProfileManager: 	[00000A0F554D7400][00000A0F557E5000 52] iPhone6S, 
[2023.01.26-13.36.35:128][  0]LogDeviceProfileManager: 	[00000A0F554D7600][00000A0F557E2800 52] iPhone7, 
[2023.01.26-13.36.35:128][  0]LogDeviceProfileManager: 	[00000A0F554D7800][00000A0F557E0000 52] iPodTouch7, 
[2023.01.26-13.36.35:128][  0]LogDeviceProfileManager: 	[00000A0F554D3E00][00000A0F557EA000 52] iPhone6SPlus, 
[2023.01.26-13.36.35:128][  0]LogDeviceProfileManager: 	[00000A0F554D6800][00000A0F557EC800 52] iPhone7Plus, 
[2023.01.26-13.36.35:128][  0]LogDeviceProfileManager: 	[00000A0F554D3600][00000A0F50EAC800 52] iPhoneSE, 
[2023.01.26-13.36.35:128][  0]LogDeviceProfileManager: 	[00000A0F554D4600][00000A0F557F0000 52] iPhone8, 
[2023.01.26-13.36.35:128][  0]LogDeviceProfileManager: 	[00000A0F554D4200][00000A0F557F5000 52] iPhone8Plus, 
[2023.01.26-13.36.35:128][  0]LogDeviceProfileManager: 	[00000A0F554D5C00][00000A0F557F7800 52] iPhoneX, 
[2023.01.26-13.36.35:128][  0]LogDeviceProfileManager: 	[00000A0F554D7E00][00000A0F557FA000 52] iPhoneXS, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554D6C00][00000A0F557FC800 52] iPhoneXSMax, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554D3800][00000A0F557E7800 52] iPhoneXR, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554D3000][00000A0F558C0000 52] iPhone11, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554D7000][00000A0F558C5000 52] iPhone11Pro, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554D6E00][00000A0F558C7800 52] iPhone11ProMax, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554D6A00][00000A0F558CA000 52] iPhoneSE2, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554D6600][00000A0F558CC800 52] iPhone12Mini, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554D2A00][00000A0F557F2800 52] iPhone12, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554D1200][00000A0F558D0000 52] iPhone12Pro, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554D4400][00000A0F558D5000 52] iPhone12ProMax, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554D7C00][00000A0F558D7800 52] iPhone13Mini, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554D5000][00000A0F558DA000 52] iPhone13, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554D8000][00000A0F558DC800 52] iPhone13Pro, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554D6000][00000A0F558C2800 52] iPhone13ProMax, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554D8E00][00000A0F55900000 52] iPhoneSE3, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554D7200][00000A0F55905000 52] iPhone14, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554D8A00][00000A0F55907800 52] iPhone14Plus, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554D5600][00000A0F5590A000 52] iPhone14Pro, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554D7A00][00000A0F5590C800 52] iPhone14ProMax, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554D8200][00000A0F558D2800 52] iPadPro105, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554D9000][00000A0F55910000 52] iPadPro129, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554D5200][00000A0F55915000 52] iPadPro97, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554D9E00][00000A0F55917800 52] iPadPro2_129, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554D8600][00000A0F5591A000 52] iPad5, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554D9A00][00000A0F5591C800 52] iPad6, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554D3C00][00000A0F55902800 52] iPad7, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554D6200][00000A0F55920000 52] iPad8, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554D9200][00000A0F55925000 52] iPad9, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554DA000][00000A0F55927800 52] iPad10, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554D8800][00000A0F5592A000 52] iPadPro11, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554DAE00][00000A0F5592C800 52] iPadPro2_11, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554D9600][00000A0F55912800 52] iPadPro3_11, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554DAA00][00000A0F55940000 52] iPadPro4_11, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554D6400][00000A0F55945000 52] iPadPro3_129, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554D8C00][00000A0F55947800 52] iPadPro4_129, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554DA200][00000A0F5594A000 52] iPadPro5_129, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554DB000][00000A0F5594C800 52] iPadPro6_129, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554D9800][00000A0F55922800 52] AppleTV, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554DBE00][00000A0F55950000 52] AppleTV4K, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554DA600][00000A0F55955000 52] AppleTV2_4K, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554DBA00][00000A0F55957800 52] TVOS, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554DCC00][00000A0F5595C800 52] Mac, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554DCE00][00000A0F5595A000 52] MacEditor, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554DB800][00000A0F55942800 52] MacClient, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554DC200][00000A0F55960000 52] MacServer, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554DD200][00000A0F55967800 52] Linux, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554DD400][00000A0F55965000 52] LinuxEditor, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554DA800][00000A0F5596A000 52] LinuxArm64Editor, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554DA400][00000A0F5596C800 52] LinuxArm64, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554D9C00][00000A0F55952800 52] LinuxClient, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554DAC00][00000A0F55970000 52] LinuxArm64Client, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554D9400][00000A0F55975000 52] LinuxServer, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554DD600][00000A0F55977800 52] LinuxArm64Server, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554DDE00][00000A0F5597A000 52] Android, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554DBC00][00000A0F5597C800 52] Android_Preview_OpenGL, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554DC800][00000A0F55962800 52] Android_Preview_Vulkan, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554DDA00][00000A0F55980000 52] Android_Low, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554DCA00][00000A0F55985000 52] Android_Mid, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554DC000][00000A0F55987800 52] Android_High, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554DC600][00000A0F5598A000 52] Android_Default, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554DE000][00000A0F5598C800 52] Android_Adreno4xx, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554DB400][00000A0F55972800 52] Android_Adreno5xx_Low, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554DEE00][00000A0F55990000 52] Android_Adreno5xx, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554DB200][00000A0F55995000 52] Android_Adreno6xx, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554DEA00][00000A0F55997800 52] Android_Adreno6xx_Vulkan, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554D8400][00000A0F5599A000 52] Android_Adreno7xx, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554DD000][00000A0F5599C800 52] Android_Adreno7xx_Vulkan, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554DE200][00000A0F55982800 52] Android_Mali_T6xx, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554DF000][00000A0F559A0000 52] Android_Mali_T7xx, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554DD800][00000A0F559A5000 52] Android_Mali_T8xx, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554DFE00][00000A0F559A7800 52] Android_Mali_G71, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554DE600][00000A0F559AA000 52] Android_Mali_G72, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554DFA00][00000A0F559AC800 52] Android_Mali_G72_Vulkan, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554DC400][00000A0F55992800 52] Android_Mali_G76, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554DDC00][00000A0F559B0000 52] Android_Mali_G76_Vulkan, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F554DF200][00000A0F559B5000 52] Android_Mali_G77, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F54A4F400][00000A0F559B7800 52] Android_Mali_G77_Vulkan, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F4F6CE800][00000A0F559BA000 52] Android_Mali_G78, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F559C0000][00000A0F559BC800 52] Android_Mali_G78_Vulkan, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F559C1200][00000A0F559A2800 52] Android_Mali_G710, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F559C1000][00000A0F559D0000 52] Android_Mali_G710_Vulkan, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F559C1E00][00000A0F559D5000 52] Android_Xclipse_920, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F559C0800][00000A0F559D7800 52] Android_Xclipse_920_Vulkan, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F559C1C00][00000A0F559DA000 52] Android_Vulkan_SM5, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F559C1600][00000A0F559DC800 52] Android_PowerVR_G6xxx, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F559C0400][00000A0F559B2800 52] Android_PowerVR_GT7xxx, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F559C2000][00000A0F559E0000 52] Android_PowerVR_GE8xxx, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F559C1A00][00000A0F559E5000 52] Android_PowerVR_GM9xxx, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F559C2E00][00000A0F559E7800 52] Android_PowerVR_GM9xxx_Vulkan, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F559C0C00][00000A0F559EA000 52] Android_TegraK1, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F559C0200][00000A0F559EC800 52] Android_Unknown_Vulkan, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F559C0600][00000A0F559D2800 52] Oculus_Quest, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F559C3000][00000A0F559F0000 52] Oculus_Quest2, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: 	[00000A0F559C1400][00000A0F559F5000 52] HoloLens, 
[2023.01.26-13.36.35:129][  0]LogDeviceProfileManager: Active device profile: [00000A0F554D4E00][00000A0F4E422800 52] WindowsEditor
[2023.01.26-13.36.35:129][  0]LogCsvProfiler: Display: Metadata set : deviceprofile="WindowsEditor"
